snapshot_time,party_date,event_id,event_name,event_type,status,show_start_time,show_end_time,source_last_updated
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T09:00:00-04:00,2026-08-28T09:00:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T09:50:00-04:00,2026-08-28T09:50:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T10:40:00-04:00,2026-08-28T10:40:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T12:05:00-04:00,2026-08-28T12:05:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T13:10:00-04:00,2026-08-28T13:10:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T14:55:00-04:00,2026-08-28T14:55:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T15:55:00-04:00,2026-08-28T15:55:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,012a211b-4c91-451c-8a0e-5e3ab398eda8,Meet Ariel at Her Grotto,SHOW,CLOSED,2026-08-28T09:30:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T21:30:29.828Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,40737d3d-0ff6-4a9e-a050-beb87bf90120,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-28T09:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.291Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T10:50:00-04:00,2026-08-28T10:50:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T12:00:00-04:00,2026-08-28T12:00:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T13:15:00-04:00,2026-08-28T13:15:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T14:35:00-04:00,2026-08-28T14:35:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T15:15:00-04:00,2026-08-28T15:15:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T16:35:00-04:00,2026-08-28T16:35:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T17:30:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,a2d92647-634d-4eb4-886b-9da858e871f1,Meet Mickey at Town Square Theater,SHOW,CLOSED,2026-08-28T08:00:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T21:30:29.821Z
2026-08-28T19:30:14.428973-04:00,2026-08-28,cf4b2ba4-3626-4de7-9d07-abe8a65b1665,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-28T09:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.282Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,166f2985-7b27-4eff-a8b3-29c3448ba198,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,CLOSED,2026-08-28T10:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.299Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,c1f39c15-7845-46b5-b6fd-2ae368a32a37,Captain Jack’s Buccaneer Bash at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-29T00:00:00-04:00,2026-08-28T04:03:00.671Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,97c837c3-4a0f-4d52-b93c-074cf31d6f41,Stitch’s Masquerade Mashup at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-29T00:00:00-04:00,2026-08-28T04:03:00.682Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-28T12:25:00-04:00,2026-08-28T12:25:00-04:00,2026-08-28T04:03:00.774Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-28T13:35:00-04:00,2026-08-28T13:35:00-04:00,2026-08-28T04:03:00.774Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-28T14:35:00-04:00,2026-08-28T14:35:00-04:00,2026-08-28T04:03:00.774Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-28T15:35:00-04:00,2026-08-28T15:35:00-04:00,2026-08-28T04:03:00.774Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,86c198b0-7c02-4354-814a-27ad70067d45,Disney Enchantment at Disney After Hours at Magic Kingdom,SHOW,CLOSED,,,2026-07-28T04:04:15.245Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,ee56b2f3-fd49-4a29-ae1a-2d321549a633,Disney Festival of Fantasy Parade,SHOW,OPERATING,2026-08-28T14:00:00-04:00,2026-08-28T14:00:00-04:00,2026-08-28T04:03:00.235Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-28T10:00:00-04:00,2026-08-28T10:00:00-04:00,2026-08-28T04:03:00.305Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-28T11:35:00-04:00,2026-08-28T11:35:00-04:00,2026-08-28T04:03:00.305Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-28T12:45:00-04:00,2026-08-28T12:45:00-04:00,2026-08-28T04:03:00.305Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-28T14:55:00-04:00,2026-08-28T14:55:00-04:00,2026-08-28T04:03:00.305Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-28T16:00:00-04:00,2026-08-28T16:00:00-04:00,2026-08-28T04:03:00.305Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,d69261dc-62b8-434c-83bd-93649b43c408,Disney Starlight: Dream the Night Away,SHOW,CLOSED,,,2026-08-28T04:03:00.587Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-28T19:00:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:50:00-04:00,2026-08-28T19:50:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T20:45:00-04:00,2026-08-28T20:45:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T21:30:00-04:00,2026-08-28T21:30:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T22:50:00-04:00,2026-08-28T22:50:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T23:45:00-04:00,2026-08-28T23:45:00-04:00,2026-08-28T04:03:00.220Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,9221e600-6715-4b4f-b39a-00c318c00e03,Destination DescenDANCE Party at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-29T00:00:00-04:00,2026-08-28T04:03:00.455Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,22b78ed9-a692-47cb-b6a4-6d1224ff67e3,Happily Ever After,SHOW,CLOSED,,,2026-08-28T04:03:00.363Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T20:15:00-04:00,2026-08-28T20:15:00-04:00,2026-08-28T04:03:00.800Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T23:15:00-04:00,2026-08-28T23:15:00-04:00,2026-08-28T04:03:00.800Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,05ca3e51-580b-44ca-8046-7d3e57a6d248,Disney’s Not-So-Spooky Spectacular at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T22:00:00-04:00,2026-08-28T22:00:00-04:00,2026-08-28T04:03:00.699Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,b5d6d1d1-e960-4c8f-a8a4-b9748b386b64,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,CLOSED,2026-08-28T10:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.266Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a74421f2-5de4-4425-bd06-8b4639b29826,Meet Festive Disney Pals at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-28T23:30:00-04:00,2026-08-29T02:17:29.471Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,5564113f-25b4-4646-ac35-aacf983e2fd6,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-28T23:30:00-04:00,2026-08-29T02:17:29.464Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,947edbee-85a5-4aa0-99f3-14c7de539542,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-28T19:00:00-04:00,2026-08-28T23:30:00-04:00,2026-08-29T02:18:28.912Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1c708beb-41e1-43ae-8dd8-1e85075aeb38,Flag Retreat,SHOW,OPERATING,2026-08-28T17:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T04:03:00.716Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,f819079e-644e-4fce-bda3-26b899ac7027,Disney Adventure Friends Cavalcade,SHOW,OPERATING,2026-08-28T11:05:00-04:00,2026-08-28T11:05:00-04:00,2026-08-28T04:03:00.504Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-28T21:05:00-04:00,2026-08-28T21:05:00-04:00,2026-08-28T04:03:00.288Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-28T22:35:00-04:00,2026-08-28T22:35:00-04:00,2026-08-28T04:03:00.288Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-28T23:59:00-04:00,2026-08-28T23:59:00-04:00,2026-08-28T04:03:00.288Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,e0cd6a94-6dbe-4f52-aaa8-b3d2fdf5f2f6,Jessie’s Roundup: A Rip-Roarin’ Revue!,SHOW,OPERATING,2026-08-28T09:30:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T04:03:00.655Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T09:00:00-04:00,2026-08-28T09:00:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T09:50:00-04:00,2026-08-28T09:50:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T10:40:00-04:00,2026-08-28T10:40:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T12:05:00-04:00,2026-08-28T12:05:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T13:10:00-04:00,2026-08-28T13:10:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T14:55:00-04:00,2026-08-28T14:55:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-28T15:55:00-04:00,2026-08-28T15:55:00-04:00,2026-08-28T04:03:00.791Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,012a211b-4c91-451c-8a0e-5e3ab398eda8,Meet Ariel at Her Grotto,SHOW,CLOSED,2026-08-28T09:30:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T21:30:29.828Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,40737d3d-0ff6-4a9e-a050-beb87bf90120,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-28T09:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.291Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T10:50:00-04:00,2026-08-28T10:50:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T12:00:00-04:00,2026-08-28T12:00:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T13:15:00-04:00,2026-08-28T13:15:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T14:35:00-04:00,2026-08-28T14:35:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T15:15:00-04:00,2026-08-28T15:15:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T16:35:00-04:00,2026-08-28T16:35:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-28T17:30:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T04:03:00.783Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,a2d92647-634d-4eb4-886b-9da858e871f1,Meet Mickey at Town Square Theater,SHOW,CLOSED,2026-08-28T08:00:00-04:00,2026-08-28T17:30:00-04:00,2026-08-28T21:30:29.821Z
2026-08-28T22:30:16.510456-04:00,2026-08-28,cf4b2ba4-3626-4de7-9d07-abe8a65b1665,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-28T09:00:00-04:00,2026-08-28T17:00:00-04:00,2026-08-28T21:00:32.282Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,c1f39c15-7845-46b5-b6fd-2ae368a32a37,Captain Jack’s Buccaneer Bash at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T19:00:00-04:00,2026-08-31T00:00:00-04:00,2026-08-30T04:03:16.378Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,97c837c3-4a0f-4d52-b93c-074cf31d6f41,Stitch’s Masquerade Mashup at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T19:00:00-04:00,2026-08-31T00:00:00-04:00,2026-08-30T04:03:16.389Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,CLOSED,,,2026-08-30T04:03:16.461Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,86c198b0-7c02-4354-814a-27ad70067d45,Disney Enchantment at Disney After Hours at Magic Kingdom,SHOW,CLOSED,,,2026-07-28T04:04:15.245Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T19:00:00-04:00,2026-08-30T19:00:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T19:50:00-04:00,2026-08-30T19:50:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T20:45:00-04:00,2026-08-30T20:45:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T21:30:00-04:00,2026-08-30T21:30:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T22:50:00-04:00,2026-08-30T22:50:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T23:45:00-04:00,2026-08-30T23:45:00-04:00,2026-08-30T04:03:16.063Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,ee56b2f3-fd49-4a29-ae1a-2d321549a633,Disney Festival of Fantasy Parade,SHOW,OPERATING,2026-08-30T14:00:00-04:00,2026-08-30T14:00:00-04:00,2026-08-30T04:03:16.070Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-30T10:00:00-04:00,2026-08-30T10:00:00-04:00,2026-08-30T04:03:16.099Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-30T11:35:00-04:00,2026-08-30T11:35:00-04:00,2026-08-30T04:03:16.099Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-30T12:45:00-04:00,2026-08-30T12:45:00-04:00,2026-08-30T04:03:16.099Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-30T14:55:00-04:00,2026-08-30T14:55:00-04:00,2026-08-30T04:03:16.099Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-30T16:00:00-04:00,2026-08-30T16:00:00-04:00,2026-08-30T04:03:16.099Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,d69261dc-62b8-434c-83bd-93649b43c408,Disney Starlight: Dream the Night Away,SHOW,CLOSED,,,2026-08-30T04:03:16.301Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,9221e600-6715-4b4f-b39a-00c318c00e03,Destination DescenDANCE Party at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T19:00:00-04:00,2026-08-31T00:00:00-04:00,2026-08-30T04:03:16.188Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,22b78ed9-a692-47cb-b6a4-6d1224ff67e3,Happily Ever After,SHOW,CLOSED,,,2026-08-30T04:03:16.125Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T20:15:00-04:00,2026-08-30T20:15:00-04:00,2026-08-30T04:03:16.484Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T23:15:00-04:00,2026-08-30T23:15:00-04:00,2026-08-30T04:03:16.484Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,05ca3e51-580b-44ca-8046-7d3e57a6d248,Disney’s Not-So-Spooky Spectacular at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-30T22:00:00-04:00,2026-08-30T22:00:00-04:00,2026-08-30T04:03:16.405Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,b5d6d1d1-e960-4c8f-a8a4-b9748b386b64,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,OPERATING,2026-08-30T10:00:00-04:00,2026-08-30T17:00:00-04:00,2026-08-30T20:02:48.687Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,166f2985-7b27-4eff-a8b3-29c3448ba198,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,OPERATING,2026-08-30T10:00:00-04:00,2026-08-30T17:00:00-04:00,2026-08-30T17:40:11.278Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,a74421f2-5de4-4425-bd06-8b4639b29826,Meet Festive Disney Pals at Mickey’s Not-So-Scary Halloween Party,SHOW,CLOSED,,,2026-08-29T10:11:06.165Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,5564113f-25b4-4646-ac35-aacf983e2fd6,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,SHOW,CLOSED,,,2026-08-29T10:11:06.136Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,947edbee-85a5-4aa0-99f3-14c7de539542,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,SHOW,CLOSED,,,2026-08-29T10:11:06.082Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,1c708beb-41e1-43ae-8dd8-1e85075aeb38,Flag Retreat,SHOW,OPERATING,2026-08-30T17:00:00-04:00,2026-08-30T17:00:00-04:00,2026-08-30T04:03:16.419Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,f819079e-644e-4fce-bda3-26b899ac7027,Disney Adventure Friends Cavalcade,SHOW,OPERATING,2026-08-30T11:05:00-04:00,2026-08-30T11:05:00-04:00,2026-08-30T04:03:16.223Z
2026-08-30T16:30:18.548660-04:00,2026-08-30,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-30T21:05:00-04:00,2026-08-30T21:05:00-04:00,2026-08-30T04:03:16.092Z
